MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
213,132,178,246,155,58,430,276,257,2022-01-22 17:22:40.684
213,132,170,243,154,58,431,278,259,2022-01-22 17:22:40.796
212,129,205,243,154,56,431,278,259,2022-01-22 17:22:40.908
213,132,154,243,154,56,429,276,257,2022-01-22 17:22:41.019
213,130,207,244,154,58,431,277,259,2022-01-22 17:22:41.130
212,129,167,243,154,56,432,278,260,2022-01-22 17:22:41.242
216,131,180,243,156,53,429,273,260,2022-01-22 17:22:41.355
213,129,197,241,153,53,436,275,259,2022-01-22 17:22:41.466
214,131,154,246,158,56,430,276,257,2022-01-22 17:22:41.578
214,131,214,243,158,54,430,276,257,2022-01-22 17:22:41.689
213,131,160,243,154,58,431,277,259,2022-01-22 17:22:41.801
216,134,189,243,156,53,429,273,260,2022-01-22 17:22:41.913
213,129,190,244,155,58,432,278,258,2022-01-22 17:22:42.024
213,132,159,241,155,54,432,276,259,2022-01-22 17:22:42.136
215,129,209,241,153,53,430,274,262,2022-01-22 17:22:42.248
213,131,151,242,158,58,432,278,259,2022-01-22 17:22:42.360
213,132,199,243,154,56,432,278,259,2022-01-22 17:22:42.471
213,131,178,243,155,56,431,276,257,2022-01-22 17:22:42.582
216,131,168,243,153,37,435,273,260,2022-01-22 17:22:42.694
216,134,206,243,156,53,429,273,260,2022-01-22 17:22:42.806
213,132,149,244,153,53,431,275,259,2022-01-22 17:22:42.918
213,132,205,241,153,52,431,275,262,2022-01-22 17:22:43.030
213,131,170,243,158,58,431,277,257,2022-01-22 17:22:43.141
216,131,177,241,156,53,429,274,260,2022-01-22 17:22:43.253
216,132,197,241,153,53,429,273,260,2022-01-22 17:22:43.364
216,131,152,243,156,53,429,273,260,2022-01-22 17:22:43.477
213,129,209,243,155,58,432,278,258,2022-01-22 17:22:43.588
213,129,157,241,155,56,432,278,259,2022-01-22 17:22:43.700
214,134,190,243,158,56,431,276,257,2022-01-22 17:22:43.811
216,133,189,241,151,45,435,273,259,2022-01-22 17:22:43.923
216,132,157,241,156,53,429,273,260,2022-01-22 17:22:44.035
213,129,211,243,154,56,432,278,259,2022-01-22 17:22:44.147
213,129,149,241,155,54,431,275,262,2022-01-22 17:22:44.258
214,131,197,241,153,53,429,274,262,2022-01-22 17:22:44.370
214,132,177,241,153,53,429,274,260,2022-01-22 17:22:44.482
213,131,165,241,153,53,430,274,262,2022-01-22 17:22:44.593
216,131,206,243,156,53,429,273,260,2022-01-22 17:22:44.706
213,129,149,243,155,58,433,276,259,2022-01-22 17:22:44.817
216,131,206,243,156,53,429,273,260,2022-01-22 17:22:44.929
216,134,168,243,156,53,429,273,260,2022-01-22 17:22:45.040
214,132,177,241,153,53,430,274,262,2022-01-22 17:22:45.152
216,134,200,243,156,53,429,273,260,2022-01-22 17:22:45.264
213,132,149,244,155,54,432,278,258,2022-01-22 17:22:45.375
212,132,210,243,154,58,433,278,259,2022-01-22 17:22:45.487
216,134,158,243,151,53,429,273,260,2022-01-22 17:22:45.600
213,133,189,241,153,53,431,275,262,2022-01-22 17:22:45.711
213,129,190,244,155,58,433,278,259,2022-01-22 17:22:45.823
214,134,160,246,155,56,431,276,257,2022-01-22 17:22:45.934
213,131,210,243,155,56,432,277,259,2022-01-22 17:22:46.046
213,129,149,241,153,52,431,275,262,2022-01-22 17:22:46.158
213,132,200,244,155,58,432,278,259,2022-01-22 17:22:46.270
213,131,178,246,155,56,432,277,259,2022-01-22 17:22:46.381
213,132,167,241,155,53,434,275,262,2022-01-22 17:22:46.493
214,136,206,246,155,55,431,276,257,2022-01-22 17:22:46.604
216,136,152,243,153,53,429,273,260,2022-01-22 17:22:46.716
214,134,207,243,155,55,432,276,257,2022-01-22 17:22:46.828
213,132,167,242,155,56,434,276,260,2022-01-22 17:22:46.940
214,134,182,246,155,56,431,276,257,2022-01-22 17:22:47.051
216,134,197,244,156,53,430,273,260,2022-01-22 17:22:47.163
216,134,154,243,156,56,431,273,260,2022-01-22 17:22:47.275
216,134,212,243,156,53,429,273,261,2022-01-22 17:22:47.386
214,134,160,246,155,58,431,276,257,2022-01-22 17:22:47.498
216,134,192,242,155,53,431,273,260,2022-01-22 17:22:47.610
215,132,185,241,156,53,433,274,262,2022-01-22 17:22:47.722
216,134,162,243,155,53,429,273,260,2022-01-22 17:22:47.834
213,132,212,243,158,58,432,276,259,2022-01-22 17:22:47.944
216,134,154,243,156,55,429,273,260,2022-01-22 17:22:48.057
214,134,203,243,158,56,431,276,260,2022-01-22 17:22:48.169
216,132,173,244,156,53,432,274,262,2022-01-22 17:22:48.280
213,132,169,243,155,56,435,278,259,2022-01-22 17:22:48.392
213,132,201,243,154,54,432,278,260,2022-01-22 17:22:48.503
216,134,150,243,156,53,429,273,260,2022-01-22 17:22:48.615
213,132,209,244,153,54,431,276,259,2022-01-22 17:22:48.727
214,134,163,246,155,56,431,276,257,2022-01-22 17:22:48.839
213,131,186,246,158,58,432,277,257,2022-01-22 17:22:48.951
213,132,193,244,154,56,432,278,259,2022-01-22 17:22:49.062
214,134,160,243,158,56,430,276,257,2022-01-22 17:22:49.174
216,134,212,244,153,53,429,273,261,2022-01-22 17:22:49.285
213,132,157,246,155,58,432,277,259,2022-01-22 17:22:49.397
216,131,198,244,156,53,431,273,260,2022-01-22 17:22:49.508
213,132,184,243,158,58,432,276,259,2022-01-22 17:22:49.622
216,136,168,243,156,53,429,273,260,2022-01-22 17:22:49.732
214,134,210,243,158,56,433,277,257,2022-01-22 17:22:49.844
216,132,151,244,156,53,432,274,262,2022-01-22 17:22:49.956
213,131,206,246,155,56,434,277,259,2022-01-22 17:22:50.068
213,132,174,246,155,58,434,277,257,2022-01-22 17:22:50.179
213,130,178,244,158,58,434,278,259,2022-01-22 17:22:50.290
216,133,199,244,156,53,433,274,262,2022-01-22 17:22:50.403
216,133,151,244,156,53,432,273,260,2022-01-22 17:22:50.514
213,132,212,246,155,56,432,278,259,2022-01-22 17:22:50.626
215,133,159,244,156,53,432,274,262,2022-01-22 17:22:50.739
213,131,188,244,158,58,433,277,259,2022-01-22 17:22:50.849
213,132,192,244,158,58,435,278,258,2022-01-22 17:22:50.962
213,132,159,243,155,56,435,278,259,2022-01-22 17:22:51.073
218,134,212,244,155,53,432,273,260,2022-01-22 17:22:51.185
213,129,151,244,155,56,435,278,259,2022-01-22 17:22:51.296
