MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
232,146,232,270,161,79,373,389,305,2022-01-17 13:40:17.172
229,145,249,269,159,77,373,394,306,2022-01-17 13:40:17.283
232,146,248,270,161,80,373,389,305,2022-01-17 13:40:17.395
232,146,232,270,162,79,373,391,304,2022-01-17 13:40:17.507
232,146,258,269,159,77,371,391,305,2022-01-17 13:40:17.618
230,146,224,270,162,80,375,391,304,2022-01-17 13:40:17.731
229,146,256,270,162,79,374,392,304,2022-01-17 13:40:17.842
232,146,233,269,159,77,372,391,306,2022-01-17 13:40:17.954
232,147,243,270,161,77,373,389,305,2022-01-17 13:40:18.065
229,145,250,270,162,79,376,394,303,2022-01-17 13:40:18.176
229,145,217,269,160,78,374,394,306,2022-01-17 13:40:18.289
229,145,252,269,159,78,374,394,306,2022-01-17 13:40:18.401
229,147,224,270,162,79,375,391,304,2022-01-17 13:40:18.512
229,145,250,270,162,79,376,393,304,2022-01-17 13:40:18.623
229,145,246,270,162,79,376,394,304,2022-01-17 13:40:18.735
229,145,234,270,162,79,376,392,303,2022-01-17 13:40:18.847
229,145,256,270,162,78,376,394,304,2022-01-17 13:40:18.959
232,146,219,270,161,80,373,389,305,2022-01-17 13:40:19.071
232,146,255,270,162,79,375,389,304,2022-01-17 13:40:19.182
231,145,229,269,159,77,372,392,306,2022-01-17 13:40:19.293
232,146,244,269,159,77,371,391,305,2022-01-17 13:40:19.405
232,146,251,270,161,77,373,389,305,2022-01-17 13:40:19.517
229,145,221,269,159,76,374,394,306,2022-01-17 13:40:19.628
229,145,249,269,159,76,374,394,306,2022-01-17 13:40:19.741
232,147,213,269,159,76,372,391,306,2022-01-17 13:40:19.852
230,146,243,270,162,78,374,391,304,2022-01-17 13:40:19.963
229,145,231,269,159,76,373,392,306,2022-01-17 13:40:20.075
232,146,234,270,162,77,373,391,304,2022-01-17 13:40:20.187
229,145,252,269,159,76,374,394,306,2022-01-17 13:40:20.298
229,144,217,270,162,78,376,394,305,2022-01-17 13:40:20.410
229,145,256,270,162,78,376,394,304,2022-01-17 13:40:20.522
234,146,228,269,159,77,372,391,305,2022-01-17 13:40:20.634
